statsId,pokemonId,statName,baseStat,effort,createdAt,updatedAt
6052,10111,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6053,10111,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6054,10111,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6055,10112,hp,80,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6056,10112,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6057,10112,defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6058,10112,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6059,10112,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6060,10112,speed,25,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6061,10113,hp,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6062,10113,attack,105,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6063,10113,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6064,10113,special-attack,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6065,10113,special-defense,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6066,10113,speed,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6067,10114,hp,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6068,10114,attack,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6069,10114,defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6070,10114,special-attack,125,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6071,10114,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6072,10114,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6073,10115,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6074,10115,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6075,10115,defense,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6076,10115,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6077,10115,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6078,10115,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6079,10116,hp,72,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6080,10116,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6081,10116,defense,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6082,10116,special-attack,103,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6083,10116,special-defense,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6084,10116,speed,122,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6085,10117,hp,72,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6086,10117,attack,145,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6087,10117,defense,67,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6088,10117,special-attack,153,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6089,10117,special-defense,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6090,10117,speed,132,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6091,10118,hp,54,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6092,10118,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6093,10118,defense,71,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6094,10118,special-attack,61,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6095,10118,special-defense,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6096,10118,speed,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6097,10119,hp,108,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6098,10119,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6099,10119,defense,121,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6100,10119,special-attack,81,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6101,10119,special-defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6102,10119,speed,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6103,10120,hp,216,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6104,10120,attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6105,10120,defense,121,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6106,10120,special-attack,91,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6107,10120,special-defense,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6108,10120,speed,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6109,10121,hp,88,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6110,10121,attack,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6111,10121,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6112,10121,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6113,10121,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6114,10121,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6115,10122,hp,77,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6116,10122,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6117,10122,defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6118,10122,special-attack,145,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6119,10122,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6120,10122,speed,43,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6121,10123,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6122,10123,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6123,10123,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6124,10123,special-attack,98,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6125,10123,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6126,10123,speed,93,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6127,10124,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6128,10124,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6129,10124,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6130,10124,special-attack,98,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6131,10124,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6132,10124,speed,93,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6133,10125,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6134,10125,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6135,10125,defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6136,10125,special-attack,98,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6137,10125,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6138,10125,speed,93,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6139,10126,hp,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6140,10126,attack,115,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6141,10126,defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6142,10126,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6143,10126,special-defense,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6144,10126,speed,82,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6145,10127,hp,45,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6146,10127,attack,140,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6147,10127,defense,130,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6148,10127,special-attack,140,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6149,10127,special-defense,135,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6150,10127,speed,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6151,10128,hp,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6152,10128,attack,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6153,10128,defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6154,10128,special-attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6155,10128,special-defense,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6156,10128,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6157,10129,hp,68,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6158,10129,attack,64,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6159,10129,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6160,10129,special-attack,111,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6161,10129,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6162,10129,speed,117,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6163,10130,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6164,10130,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6165,10130,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6166,10130,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6167,10130,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6168,10130,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6169,10131,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6170,10131,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6171,10131,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6172,10131,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6173,10131,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6174,10131,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6175,10132,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6176,10132,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6177,10132,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6178,10132,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6179,10132,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6180,10132,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6181,10133,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6182,10133,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6183,10133,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6184,10133,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6185,10133,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6186,10133,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6187,10134,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6188,10134,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6189,10134,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6190,10134,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6191,10134,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6192,10134,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6193,10135,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6194,10135,attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6195,10135,defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6196,10135,special-attack,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6197,10135,special-defense,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6198,10135,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6199,10136,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6200,10136,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6201,10136,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6202,10136,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6203,10136,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6204,10136,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6205,10137,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6206,10137,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6207,10137,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6208,10137,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6209,10137,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6210,10137,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6211,10138,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6212,10138,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6213,10138,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6214,10138,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6215,10138,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6216,10138,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6217,10139,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6218,10139,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6219,10139,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6220,10139,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6221,10139,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6222,10139,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6223,10140,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6224,10140,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6225,10140,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6226,10140,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6227,10140,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6228,10140,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6229,10141,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6230,10141,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6231,10141,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6232,10141,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6233,10141,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6234,10141,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6235,10142,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6236,10142,attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6237,10142,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6238,10142,special-attack,100,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6239,10142,special-defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6240,10142,speed,120,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6241,10143,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6242,10143,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6243,10143,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6244,10143,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6245,10143,special-defense,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6246,10143,speed,96,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6247,10144,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6248,10144,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6249,10144,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6250,10144,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6251,10144,special-defense,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6252,10144,speed,96,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6253,10145,hp,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6254,10145,attack,90,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6255,10145,defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6256,10145,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6257,10145,special-defense,105,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6258,10145,speed,96,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6259,10146,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6260,10146,attack,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6261,10146,defense,125,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6262,10146,special-attack,100,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6263,10146,special-defense,105,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6264,10146,speed,85,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6265,10147,hp,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6266,10147,attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6267,10147,defense,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6268,10147,special-attack,130,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6269,10147,special-defense,115,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6270,10147,speed,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6271,10148,hp,35,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6272,10148,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6273,10148,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6274,10148,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6275,10148,special-defense,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6276,10148,speed,90,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6277,10149,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6278,10149,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6279,10149,defense,110,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6280,10149,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6281,10149,special-defense,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6282,10149,speed,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6283,10150,hp,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6284,10150,attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6285,10150,defense,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6286,10150,special-attack,95,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6287,10150,special-defense,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6288,10150,speed,124,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6289,10151,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6290,10151,attack,65,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6291,10151,defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6292,10151,special-attack,30,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6293,10151,special-defense,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6294,10151,speed,60,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6295,10152,hp,75,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6296,10152,attack,117,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6297,10152,defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6298,10152,special-attack,55,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6299,10152,special-defense,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6300,10152,speed,110,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6301,10153,hp,68,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6302,10153,attack,70,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6303,10153,defense,92,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6304,10153,special-attack,50,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6305,10153,special-defense,132,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6306,10153,speed,42,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6307,10154,hp,65,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6308,10154,attack,98,2,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6309,10154,defense,63,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6310,10154,special-attack,40,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6311,10154,special-defense,73,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6312,10154,speed,96,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6313,10155,hp,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6314,10155,attack,157,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6315,10155,defense,127,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6316,10155,special-attack,113,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6317,10155,special-defense,109,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6318,10155,speed,77,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6319,10156,hp,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6320,10156,attack,113,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6321,10156,defense,109,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6322,10156,special-attack,157,3,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6323,10156,special-defense,127,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6324,10156,speed,77,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6325,10157,hp,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6326,10157,attack,167,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6327,10157,defense,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6328,10157,special-attack,167,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6329,10157,special-defense,97,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6330,10157,speed,129,1,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6331,10158,hp,45,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
6332,10158,attack,80,0,2021-09-29 11:07:04.04-04,2021-09-29 11:07:04.04-04
